"Response ID","Date submitted","Last page","Start language","Seed","Which age group do you belong to?","How many years of professional experience do you have in IT/software engineering? ","Which continent do you live on? ","What is your current country of residence? ","What is your current country of residence?","What is your current country of residence?","What is your current country of residence?","What is your current country of residence?","Which of the following best describes your current role in the organization? ","Which of the following best describes your current role in the organization?  [Other]","Which of the following organizational types best describes your organization? ","In which application domain do you currently primarily work? ","In which application domain do you currently primarily work?  [Other]","We consider Digital Sustainability an umbrella term for two aspects: Sustainable Software and Sustainable by Software.  Sustainable Software concerns the sustainability of digital solutions in terms of their impact on environmental, economic, technical, social, and individual dimensions, including carbon footprint (Green IT) and process resources.  Sustainable by Software describes digital solutions designed to achieve positive sustainability impacts to help individuals and organizations reach sustainability goals, such as such as the United Nations Sustainable Development Goals (SDGs) more effectively.  Have you heard of this or a similar definition of digital sustainability before?  ","How frequently do you encounter (e.g., coming across or taking part in) discussions about digital sustainability in your professional environment?  ","How frequently do you encounter (e.g., coming across or taking part in) discussions about digital sustainability in your professional environment?   [Other]","Have you participated in one or more training or educational programs on digital sustainability? ","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [I was not aware such programs existed]","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [My organization does not offer such programs]","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [I have not had the opportunity to attend]","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [I don’t see the need for such training]","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [The cost is too high]","What are the reasons you haven’t participated in a training or educational program on digital sustainability before?  [Other]","How many times training(s) or educational program(s) on digital sustainability did you participate in?  ","Did you participate in the training(s) or educational program(s) in your private capacity (i.e., you paid for it and participated out of personal interest)? ","Please tell us a little about the training or educational programs on digital sustainability you participated in. ","Are you satisfied with the number of trainings or educational programs you participated in?  ","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [ I was not aware such programs existed]","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [My organization does not offer such programs]","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [I have not had the opportunity to attend]","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [I don’t see the need for such training]","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [The cost is too high]","What are the reasons you haven’t participated in more training or educational programs on digital sustainability?   [Other]","Does your organization have specific digital sustainability goals or benchmarks for software development projects? ","Does your organization have a dedicated sustainability or Corporate Social Responsibility (CSR) expert, team or department? ","Does your organization incorporate sustainable development practices? ","Do different departments in your organization coordinate on sustainability for software development projects? ","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Environmental sustainability (e.g., resource efficiency of energy/water/..., carbon footprint)]","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Social sustainability (e.g., role of community, shared values, working conditions, and well-being)]","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Individual sustainability (e.g., health, competence, access to services)]","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Economic sustainability (e.g., cost efficiency, economic viability)]","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Technical sustainability (e.g., maintainability, scalability)]","Which dimensions of sustainability are actively considered in your organization's software development projects?  [Other]","Does your organization report on sustainability practices?  ","Does your organization offer training or resources to employees on sustainable software development practices? ","Can you tell us a little about the training or resources your organization offers?  ","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Lack of awareness about the availability of such training]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Lack of understanding about the need for such training]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [No demand or interest from employees]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Limited budget or resources for training programs]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Sustainability is (perhaps) not a priority for the organization]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Not sure]","What might be the reasons your organization does not offer any or more training or resources on the design or development of sustainable digital solutions?  [Other]","How often is the sustainability of your digital solutions an explicit requirement of the customer or the users? ","Why do you think that your customers and users have not asked explicitly to build sustainable digital solutions? ","Do you incorporate digital sustainability considerations in your role-specific tasks?  ","What drives you to incorporate digital sustainability in your role-related tasks?  [Organizational policies ]","What drives you to incorporate digital sustainability in your role-related tasks?  [Personal beliefs ]","What drives you to incorporate digital sustainability in your role-related tasks?  [Client requirements ]","What drives you to incorporate digital sustainability in your role-related tasks?  [User requirements]","What drives you to incorporate digital sustainability in your role-related tasks?  [Legal requirements ]","What drives you to incorporate digital sustainability in your role-related tasks?  [Other]","Which sustainability dimensions do you consider in your role-specific tasks?   [Environmental sustainability (e.g., resource efficiency of energy/water/…, carbon footprint)]","Which sustainability dimensions do you consider in your role-specific tasks?   [Social sustainability (e.g., the role of community, shared values, working conditions, and well-being)  ]","Which sustainability dimensions do you consider in your role-specific tasks?   [Individual sustainability (e.g., health, competence, access to services)]","Which sustainability dimensions do you consider in your role-specific tasks?   [Economic sustainability (e.g., cost efficiency, economic viability)]","Which sustainability dimensions do you consider in your role-specific tasks?   [Technical sustainability (e.g., maintainability, scalability)]","Which sustainability dimensions do you consider in your role-specific tasks?   [Other]","Are there specific tools, software, or frameworks that help you incorporate sustainability into your tasks? (E.g., gathering and managing requirements, writing sustainability-focused tests, optimizing code for less energy consumption.) ","Can you name the tools, software, and/or frameworks, and tell us how and for what you use them?  ","What hinders you from incorporating sustainability in your role-specific tasks?   [Lack of personal interest (e.g., no incentive to make the effort to consider sustainability)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Lack of knowledge or awareness (e.g., not knowing enough about sustainability impact or best practices)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Limited resources or budget (e.g., financial constraints, insufficient tools or technology)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Financial constraints (e.g., limited budget)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Insufficient time or competing priorities (e.g., pressing deadlines, other projects taking precedence)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Lack of organizational or leadership support (e.g., limited buy-in from management, inadequate policy frameworks)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Complexity or uncertainty of sustainability solutions (e.g., difficulty measuring impact or navigating standards)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Cultural or social barriers (e.g., resistance to change, misalignment with organizational culture)]","What hinders you from incorporating sustainability in your role-specific tasks?   [Resistance from the stakeholders, such as clients and customers]","What hinders you from incorporating sustainability in your role-specific tasks?   [Other]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Environmental sustainability (e.g., resource efficiency of energy/water/…, carbon footprint)]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Social sustainability (e.g., role of community, shared values)]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Individual sustainability (e.g., health, competence, access to services)]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Economic sustainability (e.g., cost efficiency, economic viability)]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Technical sustainability (e.g., maintainability, scalability)]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [I have sufficient knowledge and tools to effectively address all five sustainability dimensions]","Which sustainability dimension(s) do you feel you lack sufficient knowledge or tools to effectively address?  [Other]","What additional support or resources would help you integrate digital sustainability into your work?  [Theoretical knowledge (self-study learning material)]","What additional support or resources would help you integrate digital sustainability into your work?  [Tutorials (co-present or online training)]","What additional support or resources would help you integrate digital sustainability into your work?  [Curricula (educational programs)]","What additional support or resources would help you integrate digital sustainability into your work?  [Practical knowledge (how-to's)]","What additional support or resources would help you integrate digital sustainability into your work?  [Positive case studies (real-world examples demonstrating benefits, including financial value)]","What additional support or resources would help you integrate digital sustainability into your work?  [Structures (frameworks, definitions, standards)]","What additional support or resources would help you integrate digital sustainability into your work?  [Tools (assessment checklists, creativity methods)]","What additional support or resources would help you integrate digital sustainability into your work?  [I do not want to integrate more digital sustainability into my work]","What additional support or resources would help you integrate digital sustainability into your work?  [Other]"
"114","1980-01-01 00:00:00","4","en","959619902","29 - 44","11 – 20 years","Europe"," France",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Technology, Software, and IT Consulting","","Yes","Monthly","","Yes","N/A","N/A","N/A","N/A","N/A",,"2","No","","Yes","No","No","No","No","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Climat passport","No","No","No","Yes","No","No","","For every project or digital solution",,"Yes","Yes","Yes","No","No","No","","Yes","Yes","Yes","Yes","Yes","","Yes","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","No","No","No","No","Yes","","No","No","No","No","Yes","Yes","No","No",""
"116","1980-01-01 00:00:00","4","en","694016401","45 - 60","11 – 20 years","Europe"," Romania",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Automotive and Vehicle Technology","","Yes","Daily","","Yes","N/A","N/A","N/A","N/A","N/A",,"3 - 5","No","There were some trainings related to Product lifecycle and measures/activities we need to do in order to decrease carbon emission during the development process.","Yes","No","No","Yes","No","No","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","There are internal trainings related to this topic. ","No","No","No","No","No","No","I consider it offers enough trainings on sustainability","For some projects or digital solutions",,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Not sure",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","No","No","No","No","Yes","","No","Yes","No","No","Yes","No","Yes","No",""
"117","1980-01-01 00:00:00","4","en","1463193657","29 - 44","11 – 20 years","Europe"," France",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Government and Public Administration","","No","Every few months or less","","Yes","N/A","N/A","N/A","N/A","N/A",,"1","No","elearning obligatoire de ma société","No","Yes","Yes","No","No","No","","Not sure","Yes","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Yes","","No","No","No","Yes","Yes","No","","Never","Je pense que ce  n'est pas leur priorité","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","No","No","Yes","No","No","No","No","","Yes","Yes","Yes","Yes","Yes","No","","Yes","No","No","Yes","No","Yes","Yes","No",""
"118","1980-01-01 00:00:00","4","en","1146753666","45 - 60","More than 20 years","Europe"," Portugal",,,,,"Researcher / Educator","","University / Research Institute","Education and Research","","Yes","Weekly","","Yes","N/A","N/A","N/A","N/A","N/A",,"2","Yes","Workshops and panels.","No","Yes","No","Yes","No","No","","Not sure","No","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"No","No",,"Yes","Yes","No","Yes","Yes","No","","Rarely, but it has happened","There are several reasons: Users and customers lack awareness of the potential benefits and value that sustainable digital solutions can offer, both in terms of impact (long-term, etc). The value of sustainable digital solutions extends far beyond reducing environmental impact — it contributes strategically to business performance, innovation, and social responsibility. There is a perception that sustainable solutions are expensive to develop.","Yes","No","Yes","No","No","No","","Yes","Yes","Yes","No","Yes","","Not sure",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","No","No","No","Yes","No","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",""
"119","1980-01-01 00:00:00","4","en","1707305731","Above 60","More than 20 years","Europe"," Portugal",,,,,"Researcher / Educator","","University / Research Institute","Technology, Software, and IT Consulting","","Yes","Monthly","","No","No","No","No","No","Yes","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","No","No",,"N/A","N/A","N/A","N/A","N/A",,"No","No",,"No","No","No","Yes","No","No","","Never","Our customers are our students. They take the courses we offer.","Yes","No","Yes","No","No","No","","Yes","Yes","Yes","Yes","Yes","","Yes","I have my own approaches for Requirements Engineering that include creative methods, checklists, inter- and intra relationship matrixes to study impact of sustainability-concerns on specification elements and SA modules, but I also use, for example, SusAF","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","Yes","Yes","Yes","No","No","","Yes","Yes","No","No","No","No","Yes","No",""
"120","1980-01-01 00:00:00","4","en","266977307","45 - 60","More than 20 years","Europe"," Spain",,,,,"Researcher / Educator","","University / Research Institute","Technology, Software, and IT Consulting","","Yes","Weekly","","No","No","No","No","No","No","I normally teach them",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Yes","No",,"N/A","N/A","N/A","N/A","N/A",,"No","No",,"No","No","No","No","No","No","We are just starting. I hope to implement that in the future.","Never","There are many different tech transfer projects at university. I cannot know. ","Yes","No","Yes","No","No","No","research interest","Yes","Yes","Yes","Yes","Yes","","Yes"," I lead the sustainability action at university, so we have done materiality analysis (EFRAG) and used autodiagnosis frameworks (CRUE and ETHOS). For teaching and tech projects: SusAF, ethical explorer, Critical systems Heuristics, Flourishing Business Canvas,  systems thinking (as an approach approach), etc","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","No","No","No","No","No","","No","No","No","No","Yes","Yes","Yes","No",""
"121","1980-01-01 00:00:00","4","en","1203035352","45 - 60","More than 20 years","Europe"," Sweden",,,,,"Researcher / Educator","","University / Research Institute","Education and Research","","Yes","Weekly","","Yes","N/A","N/A","N/A","N/A","N/A",,"More than 5","","I have been learning autonomously about the intersections of the digital, modernity and our general predicaments for the past ten years through conferences, books, people I have had collaborations with and so on. There have been no courses sufficient for the learning I have been drawn to.","No","No","No","No","Yes","No","","","","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"","",,"No","No","No","No","No","No","I would be the one to offer courses at the intersections of digital tech and the fundamental violations of natural principles that undergird it, and I would not have my courses build off of the problematic notion of ""sustainable digital solutions""","",,"No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","No","No","No","No","No","No","No","No","I am a researcher and educator, and these questions do not apply to me. Also,I reject the assumption that ""digital sustainability"" equates ""sustainability"". Or, that transformations towards a viable society would mean that any current socio technical arrangements can or should be sustained.","No","No","No","No","No","Yes","It would rather concern the ways to have much more human, reflexive and deep conversations, towards changing dispositions and behavior consistent with necessary changes of society.","No","No","No","Yes","No","No","No","Yes","I want practical knowledge on deeper human transformations in the midst of our predicaments."
"124","1980-01-01 00:00:00","4","en","1587804921","29 - 44","More than 20 years","Europe"," France",,,,,"Researcher / Educator","","University / Research Institute","Education and Research","","No","Daily","","Yes","N/A","N/A","N/A","N/A","N/A",,"3 - 5","No","","Yes","No","No","Yes","No","No","","Not sure","No","No",,"N/A","N/A","N/A","N/A","N/A",,"No","Yes","","No","No","No","Yes","No","No","","Rarely, but it has happened","","Yes","No","Yes","No","No","No","","Yes","Yes","Yes","No","Yes","","Yes","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","Yes","Yes","Yes","No","No","","Yes","No","No","No","No","No","No","No",""
"125","1980-01-01 00:00:00","4","en","17766573","Above 60","1 – 5 years","Europe"," Spain",,,,,"Researcher / Educator","","University / Research Institute","Education and Research","","Yes","Every few months or less","","No","No","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Yes","Yes","No","Yes","Yes","Yes","No","No","","Yes","Not sure",,"No","No","No","Yes","No","No","","Rarely, but it has happened","We are just starting launching such programs at educational level and almost none training employees so far but I guess we will have it in next 1-2 years","Yes","No","Yes","No","No","Yes","Research activities","Yes","No","No","No","Yes","","Yes","Use of energy efficient programming languages, tools to estimate the carbon footprint of datacenters (e.g. Google Carbon footprint)","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","No","No","No","Yes","No","","No","No","Yes","Yes","No","No","Yes","No",""
"128","1980-01-01 00:00:00","4","en","520530402","45 - 60","More than 20 years","Europe"," Estonia",,,,,"Researcher / Educator","","University / Research Institute","Education and Research","","Yes","Monthly","","No","Yes","No","Yes","Yes","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","","Yes","Not sure",,"Yes","Yes","Yes","Yes","Yes","No","","Never","","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","No","Yes","No","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",""
"130","1980-01-01 00:00:00","4","en","576281129","29 - 44","6 – 10 years","Europe"," Germany",,,,,"Researcher / Educator","","University / Research Institute","Education and Research","","No","Weekly","","No","Yes","No","Yes","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Yes","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Yes","Not sure",,"No","No","No","No","No","Yes","","Rarely, but it has happened","","Yes","Yes","Yes","No","No","No","","Yes","No","No","Yes","Yes","","Yes","Kubernetes Efficient Power Level Exporter (Kepler)","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"Yes","No","No","No","Yes","No","","Yes","No","No","Yes","Yes","No","No","No",""
"132","1980-01-01 00:00:00","4","en","689908563","45 - 60","More than 20 years","Europe","Switzerland",,,,,"Developer","","University / Research Institute","Education and Research","","No","Never","","No","No","No","No","No","No","Not interested in this topic",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Not sure","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Not sure",,"No","No","No","No","No","Yes","","Never","","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"Yes","Yes","No","No","No","No","No","No","No","","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","Yes",""
"133","1980-01-01 00:00:00","4","en","1994211140","18 - 28","6 – 10 years","Europe","Switzerland",,,,,"Other","ML Engineer","University / Research Institute","Technology, Software, and IT Consulting","","Yes","Monthly","","No","Yes","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Not sure","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","No",,"Yes","Yes","No","Yes","Yes","No","","",,"No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","Yes","No","Yes","No","Yes","No","No","","Yes","Yes","Yes","No","No","No","","No","No","Yes","Yes","No","No","Yes","No",""
"138","1980-01-01 00:00:00","4","en","728208744","45 - 60","11 – 20 years","Asia",,"Jordan",,,,"Requirements Engineer / Business Analyst / Product Owner","","Government","Technology, Software, and IT Consulting","","Yes","Never","","No","Yes","No","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","No","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"No","",,"Yes","No","Yes","No","No","No","","Rarely, but it has happened","","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"Yes","Yes","No","No","No","No","No","No","No","","No","Yes","Yes","No","No","No","","Yes","No","No","Yes","No","No","No","No",""
"140","1980-01-01 00:00:00","4","en","944297657","29 - 44","11 – 20 years","Europe"," Austria",,,,,"Researcher / Educator","","University / Research Institute","Education and Research","","Yes","Weekly","","No","Yes","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Yes","Yes","Not sure","Yes","No","No","No","No","","Yes","No",,"No","No","No","Yes","No","No","","",,"Yes","No","Yes","No","No","No","","Yes","Yes","Yes","Yes","Yes","","Yes","SusAF","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","No","No","No","No","Yes","","No","No","Yes","No","Yes","No","Yes","No",""
"141","1980-01-01 00:00:00","4","en","757325535","29 - 44","11 – 20 years","Europe","Switzerland",,,,,"Developer","","University / Research Institute","Education and Research","","Yes","Every few months or less","","No","Yes","No","No","Yes","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Not sure","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Not sure",,"Yes","Yes","Yes","No","No","No","","Never","In my line of work I work on novel and innovative solutions where the main priorities usually lie in whether it is even possible to build such a solution and how to do it in a way that is profitable. Sustainability I believe usually comes down the line when the project is out of my hands.","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"Yes","Yes","No","No","No","No","Yes","No","No","","Yes","No","No","No","No","No","","No","No","No","Yes","Yes","Yes","No","No",""
"142","1980-01-01 00:00:00","4","en","298315907","29 - 44","1 – 5 years","Europe","Switzerland",,,,,"Researcher / Educator","","University / Research Institute","Education and Research","","Yes","Every few months or less","","No","Yes","No","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Not sure","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"No","Not sure",,"Yes","No","No","No","Yes","No","","Never","It is not the priority of the organization.
Lack of knowledge on customer side.","Yes","No","Yes","No","No","No","","Yes","No","No","Yes","No","","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","Yes","Yes","No","Yes","No","","Yes","Yes","No","Yes","Yes","No","Yes","No",""
"144","1980-01-01 00:00:00","4","en","521309286","45 - 60","6 – 10 years","Europe"," Germany",,,,,"Team Lead / Project Manager","","Government","Technology, Software, and IT Consulting","","No","Never","","No","No","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Not sure","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Not sure",,"No","No","No","No","Yes","No","","Never","Staff is overworked and ""fried"", bosses mostly don't care and/or don't want to pile another task on workers","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","No","Yes","No","No","No","No","No","No","","No","No","No","No","Yes","No","","No","No","No","No","No","No","Yes","No",""
"145","1980-01-01 00:00:00","4","en","1186275353","45 - 60","Less than 1 year","Europe"," Germany",,,,,"Other","Mechanical Engineer - specialised in plastic housings","Industry - Large enterprise (at least 250 employees)","Manufacturing and Mechanical Engineering","","Yes","Monthly","","No","No","No","Yes","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","No","Yes","Yes","Yes","No","No","Yes","No","","Yes","No",,"No","No","No","No","No","Yes","","For some projects or digital solutions",,"Yes","No","Yes","No","No","No","","No","No","No","Yes","Yes","","",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","Yes","No","No","Yes","No","","No","No","Yes","Yes","No","No","Yes","No",""
"146","1980-01-01 00:00:00","4","en","222153389","45 - 60","6 – 10 years","Europe"," Germany",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Medium-sized enterprise (50 – 249 employees)","Technology, Software, and IT Consulting","","No","Never","","No","Yes","No","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Not sure","Not sure",,"N/A","N/A","N/A","N/A","N/A",,"Not sure","No",,"Yes","Yes","No","No","No","No","","Never","Not aware it exsist or of the impact it can have on the environment","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","No","No","No","Yes","No","No","Yes","","Yes","Yes","Yes","Yes","No","No","","Yes","No","No","Yes","No","No","No","No",""
"147","1980-01-01 00:00:00","4","en","1759208548","45 - 60","More than 20 years","Europe"," Germany",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Microenterprise (up to 10 employees)","Finance, Banking, and Insurance","","No","Never","","No","Yes","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","No","No",,"N/A","N/A","N/A","N/A","N/A",,"No","No",,"No","Yes","No","Yes","Yes","No","","Never","","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","No","No","Yes","Yes","No","Yes","No","","Yes","Yes","Yes","Yes","Yes","No","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",""
"148","1980-01-01 00:00:00","4","en","1387901537","45 - 60","More than 20 years","Europe"," Austria",,,,,"Executive / CEO / Owner","","Industry - Medium-sized enterprise (50 – 249 employees)","Technology, Software, and IT Consulting","","Yes","Weekly","","","N/A","N/A","N/A","N/A","N/A",,,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Yes","Yes","No","Yes","Yes","Yes","No","No","","No","Not sure",,"No","Yes","No","Yes","No","No","","For some projects or digital solutions",,"Yes","No","Yes","Yes","No","No","Marketing","Yes","Yes","Yes","Yes","No","","No",,"N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",,"No","No","No","Yes","Yes","No","","No","No","No","Yes","Yes","Yes","Yes","No",""
"149","1980-01-01 00:00:00","4","en","167090227","29 - 44","Less than 1 year","Europe"," Germany",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Medium-sized enterprise (50 – 249 employees)","Manufacturing and Mechanical Engineering","","No","Never","","No","Yes","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","Not sure","Yes","Yes","Yes","Yes","Yes","Yes","No","","Yes","No",,"Yes","Yes","Yes","Yes","Yes","No","","Never","digital systems aren't in the focus of our production but physical products, so software systems are just tools, but I think nobody knows that there can be a more or less sustainable solution available (me not either)","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","Yes","No","Yes","Yes","Yes","No","No","","Yes","No","Yes","No","No","No","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",""
"150","1980-01-01 00:00:00","4","en","895528926","Above 60","More than 20 years","Europe"," Germany",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Automotive and Vehicle Technology","","No","Never","","No","No","Yes","No","No","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"","Yes","Yes","Not sure","Yes","Yes","Yes","No","No","","Yes","",,"No","No","No","No","No","Yes","","Never","","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","","No","Yes","No","No","Yes","No","","No","No","No","No","No","No","No","Yes",""
"151","1980-01-01 00:00:00","4","en","1796370074","45 - 60","More than 20 years","Europe"," Netherlands",,,,,"Requirements Engineer / Business Analyst / Product Owner","","Industry - Large enterprise (at least 250 employees)","Finance, Banking, and Insurance","","No","Every few months or less","","No","No","No","No","No","No","It is offered as part of larger initiatives / presentations. Never on its own",,,,,"N/A","N/A","N/A","N/A","N/A",,"Not sure","Yes","No",,"N/A","N/A","N/A","N/A","N/A",,"Yes","No",,"Yes","Yes","Yes","No","No","No","","",,"No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","No","No","No","No","No","No","No","No","My current role does not specifically give opportunity to incorporate or influence (digital) sustainability","No","No","No","No","No","Yes","","No","No","No","No","No","No","No","No","I can't integrate digital sustainability into my work"
"152","1980-01-01 00:00:00","4","en","990993288","Above 60","More than 20 years","Europe","Switzerland",,,,,"Other","Executive Consultant","Industry - Microenterprise (up to 10 employees)","Other","Business Consulting","Yes","Every few months or less","","No","No","Yes","Yes","Yes","No","",,,,,"N/A","N/A","N/A","N/A","N/A",,"No","No","No",,"N/A","N/A","N/A","N/A","N/A",,"No","No",,"No","No","No","No","No","No","Size of the company","Never","Customers and users do have their own definition (if so) and we are so small that nobody asks us. In fact our small company has nearly no physical infrastructure, no buildings, offices etc. Our software is dedicated SaaS.","No","N/A","N/A","N/A","N/A","N/A",,"N/A","N/A","N/A","N/A","N/A",,,,"No","No","No","No","No","No","No","No","No","a non issue","Yes","Yes","No","No","No","No","","No","No","No","Yes","No","No","Yes","No",""
